product_name,asin,product_url,brand_name,image_url,mrp,sale_price,discount_percentage,product_description,date_first_available,number_of_reviews,seller_name
Twisha Disposable Surgical Elastic 3 Ply Face Mask with Earloop for Personal Health Virus Protection and Air Pollution Mask Mask and Respirator 50 Pcs,B085LBDMLG,https://www.amazon.in/Twisha-Disposable-Protection-Pollution-Respirator/dp/B085LBDMLG/,Twisha,https://images-na.ssl-images-amazon.com/images/I/4119jzby9mL._SL1020_.jpg,1299.00,1299.00,,Twisha surgical mask covers the user’s nose and mouth and provides a physical barrier to fluids and particulate materials. The surgical masks referenced in this guidance document include masks that are labeled as a surgical  laser  isolation  dental or medical procedure masks with or without a face shield.,2020-03-06T00:00:00,0,Twisha®
FAB NATION 3 Ply non woven surgical face mask50 PCS with ear loopgreat for air pollutionvirus protection and personal health blue face mask,B085HWRHNC,https://www.amazon.in/FAB-NATION-surgical-pollution-protection/dp/B085HWRHNC/,FAB NATION,https://images-na.ssl-images-amazon.com/images/I/61cpAQL-5EL._SL1454_.jpg,2500.00,1266.00,49%,Facemasks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others. If someone is ill face masks can reduce the number of germs that the wearer releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more.,2020-03-04T00:00:00,0,Shoppers Home
Standard comfort Disposable Pollution/Surgical Elastic Mask Surgical Face Mask with Earloop Great for Air Pollution Virus. 5,B085DDJS32,https://www.amazon.in/Standard-comfort-Disposable-Pollution-Surgical/dp/B085DDJS32/,OM FAB,https://images-na.ssl-images-amazon.com/images/I/61XinzsWunL._SL1100_.jpg,9999.00,1699.00,83%,IND mask covers the user’s nose and mouth and provides a physical barrier to fluids and particulate materials. The surgical masks referenced in this guidance document include masks that are labeled as a surgical  laser  isolation  dental or medical procedure masks with or without a face shield.,2020-02-11T00:00:00,0,Om Fab
Kodenipr Club Disposable Stretchable Green Bouffant Hair caps/Surgical Caps/Cooking Caps/Salon Caps 100,B079QMPH7C,https://www.amazon.in/Aurum-Creations-Disposable-Stretchable-Bouffant/dp/B079QMPH7C/,KODENIPR CLUB,https://images-na.ssl-images-amazon.com/images/I/610431mVyOL._SL1110_.jpg,699.00,175.00,75%,Features of Disposable Bouffant Cap: Adjustable soft thread elastic for comfort fittings  sonic sealing  attractive look  avoids escape of hair  dandruff and micro organisms during process Technical Specification of Disposable Bouffant Cap: Imported Disposable Cap is made from spun bond polymer non-woven fabric  spunlace fabrics as the main raw material. This material is preferred for its light weight.,2018-02-09T00:00:00,18,Aurum Creations
SP Non woven Beard Mask White Color Pack Of 100 Pcs,B075WT2TT6,https://www.amazon.in/Safety-Products-woven-Beard-White/dp/B075WT2TT6/,Safety Products,https://images-na.ssl-images-amazon.com/images/I/61kz-V3lGaL._SL1040_.jpg,499.00,420.00,16%,Keystone Beard covers  it is a non woven Beard Mask . It comes in a 100 pieces.,2017-09-24T00:00:00,3,Safety  Products
Kodenipr Club® Disposable Stretchable White Caps - Cover Hair for Cooking & Hygiene 100 pieces,B01N434WX5,https://www.amazon.in/Aurum-Creations-Disposable-Cap-Gloves/dp/B01N434WX5/,KODENIPR CLUB,https://images-na.ssl-images-amazon.com/images/I/41%2B44yACoGL.jpg,299.00,149.00,50%,Aurum Creations Disposable Cap is made from spun bond polymer non-woven fabric  spun-lace fabrics as the main raw material. This material is preferred for its light weight. Its gravity is lighter than Hydrophobic PP fibres so it has excellent water repellency and air permeability resulting in providing comfort & dryness resulting in anti bacterial and anti fungal resistance.,2017-08-09T00:00:00,20,Aurum Creations
Mask Non-Woven Fabric Disposable Face Mask for Multi Use -100 Pieces,B084KW6G3R,https://www.amazon.in/Non-Woven-Fabric-Disposable-Multi-Pieces/dp/B084KW6G3R/,MASK,https://images-na.ssl-images-amazon.com/images/I/51QxNlZnhdL._SL1333_.jpg,,,,,2020-02-07T00:00:00,0,
MaxPlay Particulate Disposable Respirator Mask Anti Pollution Dust Masks School teenage Children Offices Adults Household3 Packs-White,B085LLFQVP,https://www.amazon.in/MaxPlay-Particulate-Disposable-Respirator-Packs-White/dp/B085LLFQVP/,MaxPlay,https://images-na.ssl-images-amazon.com/images/I/81UPteMYNqL._SL1500_.jpg,1999.00,900.00,55%,◕How many masks are included in the package? 3 Packs individual clear package wrap. ◕How often can one mask be used? We recommend that the respirator masks be replaced when they are dirty  damaged  and/or difficult to breathe through. ◕Is the item washable and re-usable? No  it is not washable. This is disposable product. Effective against particulate aresol free of oil ◕What size are these? This is one size fits most. ❤ Details: Material: Non woven fabric Size: One size fits most Color: White ❤ What You Get: 3 x Disposable respirator Masks.,2020-03-05T00:00:00,0,DFO Direct Factory
Shanmukha Enterprises Disposable Fabric Face/Nose Mask Medium Blue - Pack of 100 Pieces,B07BFVL8DG,https://www.amazon.in/Disposable-Face-Mask-Nose-Pieces/dp/B07BFVL8DG/,Shanmukha Enterprises,https://images-na.ssl-images-amazon.com/images/I/214xLL4c1wL.jpg,,,,Material: Non woven fabric Pliers:2 ply & 3 ply Size:Universal size Fluid resistant : yes Elastic ear loop:yes Hygienic & skin friendly:yes Colors: blue white Nose strip:plastic,2018-03-13T00:00:00,0,
iSWEVEN PM 2.5 Anti Pollution Mask Face Mask Foldable Non Woven Pack of 1 Grey,B07ZC2JXGM,https://www.amazon.in/iSWEVEN-Anti-Pollution-Foldable-Woven/dp/B07ZC2JXGM/,iSWEVEN,https://images-na.ssl-images-amazon.com/images/I/51BAFA2-jPL._SL1000_.jpg,,,,Brought to you by iSweven  the world’s leading brand for personal protective equipment with over 100 years of experience in respiratory protection. The PM 2.5 masks from iSweven are specially designed to protect the user from probable respiratory ailments and allergies originating from the polluted air in the cities and common allergens like pollen in the environment. These masks have a 3 layer filter media which ensures the best protection. The masks come with a valve for moisture release which reduces stuffiness and heat build up to ensure wearer comfort for longer hours. These ergonomically designed masks with special comfort features like skin-friendly lining  soft cotton ear bands  premium nose pad for better seal and comfort and soft adjustable nose clips make them one of the best masks to wear for extended hours even in hot and humid conditions.,2019-10-19T00:00:00,0,
VINAYAKAMART Disposable Surgical Face Mask 2 Ply 20 Pcs,B085KYF3BJ,https://www.amazon.in/VINAYAKAMART-Disposable-Surgical-Face-Mask/dp/B085KYF3BJ/,VINAYAKAMART,https://images-na.ssl-images-amazon.com/images/I/21X67qZiPTL.jpg,1100.00,750.00,32%,Facemasks help limit the spread of germs  3PLY surgical face mask is a premium protective face mask used all over the world in various applications Face masks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others.f someone is ill face masks can reduce the number of germs that the wearer releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. Made of Non-Woven Fabric   It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more.,2020-03-05T00:00:00,0,VINAYAKAMART
UNIFORM CRAFT Women's Polyester and Cotton Scrub Suit Ocean Blue,B01MR3AJA1,https://www.amazon.in/Uniform-Craft-Womens-Polyester-Cotton/dp/B01MR3AJA1/,UNIFORM CRAFT,https://images-na.ssl-images-amazon.com/images/I/513gatfI77L._SL1200_.jpg,800.00,750.00,6%,Uniform Craft Uniforms & Work wear is 65% Polyester 35% Cotton. Medical Tunic  Scrub Suits and Healthcare Tunic for both men & women   it provides complete solution for hospitals  clinics professionals and at other work places. Uniform Craft presents this scrub suit made of cotton twill and polyester  comes in blue colour. This product features regular fit and half sleeve.,2017-02-19T00:00:00,47,UNIFORM CRAFT
MCP Pollution N95 mask NIOSH certified Mask and Respirator 10 PC,B084JD6VYQ,https://www.amazon.in/MCP-Pollution-NIOSH-certified-Respirator/dp/B084JD6VYQ/,MCP,https://images-na.ssl-images-amazon.com/images/I/71cTcb6CJjL._SL1200_.jpg,,,,N95 Disposable Particulate Respirator is suggested for workplace applications such as grinding  sanding  sweeping  bagging and other dusty operations. Recommednded for sanding  Grinding  Sawing  Sweeping and insulating work areas Use for solids such as those from processing minerals  coal  iron ore  flour  and other particulate substances. Use for solid and non-oil based particles. The mask may also be used with Liquid or non-oil based particles from sprays that do not also emit harmful vapors.,2020-02-05T00:00:00,4,
Party-Hut V-410-V Reusable Anti Air Pollution Face Mask 2 Bag Filters Pack of 1,B084VM1JTC,https://www.amazon.in/Party-Hut-V-410-V-Reusable-Pollution-Filters/dp/B084VM1JTC/,Party-Hut,https://images-na.ssl-images-amazon.com/images/I/81LHKxc6geL._SL1500_.jpg,2000.00,599.00,70%,The V-410-v N 95 Mask Specialty Series has been designed to provide protection in specific working environments. These respirators are light in weight and thus comfortable to wear over long duration. A unique feature is the built in carbon layer which acts as a filter against nuisance gases such as OV  AC etc.,2020-02-17T00:00:00,2,Trendy traders
VENUS Particulate Respirator NIOSH Approved N95 Respirators Mask Set Pack of 2,B084HDGR76,https://www.amazon.in/VENUS-Particulate-Respirator-Approved-Respirators/dp/B084HDGR76/,lovelyhome,https://images-na.ssl-images-amazon.com/images/I/41fwEzP3uWL.jpg,,,,1. Failure to follow all instructions and limitations on the use of this respirator and / or failure to wear this respirator during all times of exposure can reduce respirat or effectiveness and result in sickness or death. 2. Before use  wearer must first be trained by the employer for proper respirator use in accordance with applicable Safety and Health Standards. Respiratory protection appliances are to be selected depending on the type and concentration of the hazardous substances. 3. The respirator may only be used if the type and concentration of the harmful substances are known. In case of unknown substances or concentrations or variable conditions  breathing apparatus should be used. 4. Non-ventilated containers  mines  canals should not be entered with the particle filtering half masks & also not allowed in explosive atmosphere. 5. If the respirator becomes damaged or breathing becomes difficult  leave the contaminated area  discard and replace the respirator. Also leave the contaminated area immediately if dizziness or other distress occurs. 6. Never alter or modify this respirator . 1. Do not use for protection against Gases  Vapor or in atmospheres containing less than 17% Oxygen. 2. Do not use with beard or other facial hair that prevent direct contact between the face and the edge of the respirator. c3. Do not use when concentrations of contaminants are immediately dangerous to life and health  are unknown  or when particulate concentration exceed the maximum use level / or other levels determined by your National Occupational Safety and Health Authorities.,2020-02-05T00:00:00,2,
Shiddharth Fab Standard comfort Disposable Pollution/Surgical Elastic Mask Surgical Face Mask with Earloop Great for Air Pollution Virus. 5,B085DFRLBB,https://www.amazon.in/Shiddharth-Standard-Disposable-Pollution-Surgical/dp/B085DFRLBB/,Siddharth fab,https://images-na.ssl-images-amazon.com/images/I/61XinzsWunL._SL1100_.jpg,9999.00,999.00,90%,IND mask covers the user’s nose and mouth and provides a physical barrier to fluids and particulate materials. The surgical masks referenced in this guidance document include masks that are labeled as a surgical  laser  isolation  dental or medical procedure masks with or without a face shield.,2020-03-02T00:00:00,0,Siddharth Fab
3M 9000ING Anti Pollution Mask- Pack of 2,B079M71FXM,https://www.amazon.in/3M-9000ING-Anti-Pollution-Mask/dp/B079M71FXM/,3M,https://images-na.ssl-images-amazon.com/images/I/61Dt7d6%2BLAL._SL1024_.jpg,,,,3M 9000ING Anti Pollution Mask  Pack of 2,2018-05-03T00:00:00,0,
N95 Mask new Arrival respirator AF Approval 10,B085M7XKNL,https://www.amazon.in/N95-Mask-Arrival-respirator-Approval/dp/B085M7XKNL/,ultrasav,https://images-na.ssl-images-amazon.com/images/I/41NUPvp8BuL._SL1024_.jpg,20000.00,4200.00,79%,IND mask covers the user’s nose and mouth and provides a physical barrier to fluids and particulate materials. The surgical masks referenced in this guidance document include masks that are labeled as a surgical  laser  isolation  dental or medical procedure masks with or without a face shield.,2020-03-02T00:00:00,0,ultrasav
